meeting_id,part_id,chan_id,start,end,length,type,laugh_type
Bed010,mn036,chan0,2650.298,2651.445,1.1470000000003893,laugh,laugh
Bed010,mn036,chan0,2664.21,2667.02,2.809999999999945,laugh,laugh
Bed010,fe004,chan5,2664.4,2665.24,0.8399999999996908,laugh,laugh
Bed010,fe004,chan5,2682.49,2686.48,3.990000000000237,laugh,laugh
Bed010,me012,chan9,2683.8,2684.2,0.3999999999996362,laugh,laugh
Bed010,me003,chan3,2685.83,2686.87,1.0399999999999636,laugh,laugh
Bed010,me010,chan2,2687.51,2690.529,3.018999999999778,laugh,laugh
Bed010,mn036,chan0,2689.19,2695.49,6.299999999999727,laugh,laugh
Bed010,me045,chan1,2689.759,2693.461,3.701999999999771,laugh,laugh
Bed010,me045,chan1,2694.084,2695.905,1.8210000000003677,laugh,laugh
Bed010,fe004,chan5,2695.07,2696.72,1.6499999999996362,laugh,laugh
Bed010,fe004,chan5,2735.66,2737.62,1.9600000000000364,laugh,laugh
Bed010,mn036,chan0,2735.86,2736.93,1.069999999999709,laugh,laugh
Bed010,me045,chan1,2736.62,2737.34,0.7200000000002547,laugh,laugh
Bed010,mn036,chan0,2737.87,2739.3,1.430000000000291,laugh,laugh
Bed010,me012,chan9,2738.43,2739.24,0.8099999999999454,laugh,laugh
Bed010,me012,chan9,2741.45,2742.6,1.150000000000091,laugh,laugh
Bed010,me003,chan3,2741.68,2742.95,1.2699999999999818,laugh,laugh
Bed010,me045,chan1,2741.79,2742.35,0.5599999999999454,laugh,laugh
Bed010,me003,chan3,2743.22,2744.17,0.9500000000002728,laugh,laugh
Bed010,me045,chan1,2743.28,2744.02,0.7399999999997817,laugh,laugh
Bed010,me012,chan9,2760.61,2761.65,1.0399999999999636,laugh,laugh
Bed010,fe004,chan5,2761.91,2763.43,1.5199999999999818,laugh,laugh
Bed010,me012,chan9,2765.01,2766.48,1.4699999999998,laugh,laugh
Bed010,me045,chan1,2975.28,2976.398,1.1179999999999382,laugh,laugh
Bed010,me045,chan1,3026.0,3026.47,0.4699999999997999,laugh,laugh
Bed010,me012,chan9,3026.27,3027.14,0.8699999999998909,laugh,laugh
Bed010,me012,chan9,3090.94,3091.93,0.9899999999997816,laugh,laugh
Bed010,me045,chan1,3094.2,3095.03,0.830000000000382,laugh,laugh
Bed010,me045,chan1,3104.98,3106.18,1.199999999999818,laugh,laugh
Bed010,me003,chan3,3162.44,3164.46,2.019999999999982,laugh,laugh
Bed010,mn036,chan0,3175.27,3179.44,4.170000000000073,laugh,laugh
Bed010,me003,chan3,3180.31,3181.37,1.0599999999999454,laugh,laugh
Bed011,fn050,chan0,98.782,99.7,0.9180000000000064,laugh,breath-laugh
Bed011,me045,chan1,110.266,111.73,1.4639999999999986,laugh,laugh
Bed011,fe046,chan4,113.216,114.67,1.4540000000000075,laugh,laugh
Bed011,fn050,chan0,113.51,114.05,0.539999999999992,laugh,laugh
Bed011,fe046,chan4,125.385,126.6,1.2149999999999892,laugh,laugh
Bed011,fe046,chan4,164.0,164.551,0.5509999999999877,laugh,laugh
Bed011,me045,chan1,189.636,190.683,1.046999999999997,laugh,laugh
Bed011,fe046,chan4,375.033,376.358,1.3249999999999886,laugh,laugh
Bed011,fe046,chan4,450.667,451.291,0.6240000000000236,laugh,laugh
Bed011,fe046,chan4,460.951,461.83,0.8789999999999623,laugh,laugh
Bed011,fe046,chan4,471.634,472.948,1.3139999999999643,laugh,laugh
Bed011,me045,chan1,516.371,517.649,1.27800000000002,laugh,laugh
Bed011,fe046,chan4,516.86,519.69,2.830000000000041,laugh,laugh
Bed011,me045,chan1,518.095,518.853,0.7579999999999245,laugh,laugh
Bed011,fe046,chan4,521.95,523.0,1.0499999999999543,laugh,laugh
Bed011,me045,chan1,523.415,524.66,1.2450000000000043,laugh,laugh
Bed011,fn050,chan0,524.508,526.616,2.1079999999999472,laugh,laugh
Bed011,me045,chan1,525.69,526.32,0.6299999999999955,laugh,laugh
Bed011,fe046,chan4,535.14,535.967,0.8269999999999982,laugh,laugh
Bed011,fe046,chan4,545.55,547.828,2.27800000000002,laugh,laugh
Bed011,fe046,chan4,568.641,569.833,1.1920000000000073,laugh,laugh
Bed011,me045,chan1,604.87,605.56,0.6899999999999409,laugh,laugh
Bed011,fe046,chan4,611.319,612.72,1.4010000000000673,laugh,laugh
Bed011,me045,chan1,701.23,702.17,0.9399999999999408,laugh,laugh
Bed011,fn050,chan0,701.84,702.81,0.9699999999999136,laugh,laugh
Bed011,fe046,chan4,702.87,704.82,1.9500000000000453,laugh,laugh
Bed011,me045,chan1,1219.313,1220.026,0.7129999999999654,laugh,laugh
Bed011,fe046,chan4,1241.33,1242.19,0.8600000000001273,laugh,laugh
Bed011,fe046,chan4,1280.22,1281.34,1.1199999999998909,laugh,laugh
Bed011,fe046,chan4,1296.68,1297.54,0.8599999999999,laugh,laugh
Bed011,fe046,chan4,1477.33,1479.02,1.6900000000000546,laugh,laugh
Bed011,fe046,chan4,1482.283,1483.482,1.1990000000000691,laugh,laugh
Bed011,me045,chan1,1484.29,1486.081,1.79099999999994,laugh,laugh
Bed011,me045,chan1,1543.36,1544.24,0.8800000000001091,laugh,laugh
Bed011,fe046,chan4,1816.24,1816.96,0.7200000000000273,laugh,laugh
Bed011,me045,chan1,1819.678,1820.718,1.0399999999999636,laugh,laugh
Bed011,me045,chan1,1823.99,1824.36,0.3699999999998908,laugh,laugh
Bed011,fe046,chan4,1904.07,1905.26,1.1900000000000546,laugh,laugh
Bed011,fe046,chan4,1911.59,1912.54,0.9500000000000456,laugh,laugh
Bed011,fe046,chan4,1937.83,1939.8,1.9700000000000275,laugh,laugh
Bed011,me045,chan1,1939.16,1940.01,0.849999999999909,laugh,laugh
Bed011,me045,chan1,1940.76,1941.63,0.8700000000001182,laugh,laugh
Bed011,fe046,chan4,1945.87,1946.88,1.0100000000002185,laugh,laugh
Bed011,me045,chan1,1946.142,1947.06,0.9179999999998928,laugh,laugh
Bed011,mn015,chan2,1947.13,1948.8,1.6699999999998454,laugh,laugh
Bed011,me045,chan1,1947.23,1948.842,1.61200000000008,laugh,laugh
Bed011,fn050,chan0,1947.75,1948.48,0.7300000000000182,laugh,laugh quietly
Bed011,me045,chan1,1972.43,1973.41,0.9800000000000182,laugh,laugh
Bed011,me045,chan1,1976.45,1978.61,2.1599999999998545,laugh,laugh
Bed011,fn050,chan0,1977.09,1978.23,1.1400000000001,laugh,laugh quietly
Bed011,me045,chan1,1980.475,1981.663,1.188000000000102,laugh,laugh
Bed011,fe046,chan4,2082.613,2083.899,1.2860000000000582,laugh,laugh
Bed011,fe046,chan4,2115.279,2116.901,1.6219999999998436,laugh,laugh
Bed011,me045,chan1,2115.365,2116.873,1.5080000000002656,laugh,laugh
Bed011,me045,chan1,2196.695,2197.593,0.8979999999996835,laugh,laugh
Bed011,mn015,chan2,2201.95,2202.7,0.75,laugh,laugh
Bed011,me045,chan1,2220.69,2221.95,1.2599999999997635,laugh,laugh
Bed011,fn050,chan0,2221.46,2222.39,0.9299999999998364,laugh,laugh
Bed011,fn050,chan0,2224.21,2225.02,0.8099999999999454,laugh,laugh
Bed011,fe046,chan4,2232.86,2233.82,0.9600000000000364,laugh,laugh
Bed011,fe046,chan4,2358.25,2358.86,0.6100000000001273,laugh,laugh
Bed011,me045,chan1,2372.82,2373.95,1.1299999999996544,laugh,laugh
Bed011,me010,chan3,2428.576,2429.278,0.7019999999997708,laugh,laugh
Bed011,fe046,chan4,2428.91,2432.495,3.5850000000000364,laugh,laugh
Bed011,me045,chan1,2430.43,2431.2,0.7699999999999818,laugh,laugh
Bed011,me045,chan1,2445.42,2446.42,1.0,laugh,laugh
Bed011,me045,chan1,2454.4,2456.26,1.8600000000001276,laugh,laugh
Bed011,me010,chan3,2454.89,2455.64,0.75,laugh,laugh
Bed011,me045,chan1,2460.13,2461.21,1.0799999999999272,laugh,laugh
Bed011,fe046,chan4,2469.9,2471.09,1.1900000000000546,laugh,laugh
Bed011,fe046,chan4,2501.457,2502.483,1.026000000000295,laugh,laugh
Bed011,fe046,chan4,2513.06,2514.85,1.7899999999999636,laugh,laugh
Bed011,fe046,chan4,2617.423,2618.607,1.1840000000001965,laugh,laugh
Bed011,fe046,chan4,2619.488,2620.854,1.3659999999999854,laugh,laugh
Bed011,fe046,chan4,2627.72,2630.12,2.400000000000091,laugh,laugh
Bed011,mn015,chan2,2627.76,2628.7,0.9399999999995998,laugh,laugh
Bed011,me045,chan1,2627.98,2629.369,1.3890000000001237,laugh,laugh
Bed011,mn015,chan2,2701.93,2702.63,0.7000000000002728,laugh,laugh
Bed011,me045,chan1,2759.81,2760.8,0.9900000000002364,laugh,laugh
Bed011,fe046,chan4,2801.733,2802.672,0.9389999999998508,laugh,laugh
Bed011,me045,chan1,2849.06,2849.63,0.5700000000001637,laugh,laugh
Bed011,me045,chan1,2850.8,2851.69,0.8899999999998727,laugh,laugh
Bed011,me010,chan3,2851.94,2852.887,0.9470000000001164,laugh,laugh
Bed011,me045,chan1,2853.05,2855.98,2.9299999999998363,laugh,laugh
Bed011,fe046,chan4,2946.82,2949.487,2.6669999999999163,laugh,laugh
Bed011,mn036,chan5,2948.599,2949.97,1.3709999999996398,laugh,laugh
Bed011,fe046,chan4,2967.92,2968.73,0.8099999999999454,laugh,laugh
Bed011,fe046,chan4,3074.807,3076.43,1.6230000000000473,laugh,laugh
Bed011,fe046,chan4,3084.06,3085.18,1.1199999999998909,laugh,laugh
Bed011,me045,chan1,3118.918,3120.367,1.4490000000000691,laugh,laugh
Bed011,me045,chan1,3126.209,3126.656,0.4470000000001164,laugh,laugh
Bed011,me045,chan1,3154.03,3154.73,0.6999999999998181,laugh,laugh
Bed011,me045,chan1,3187.35,3188.15,0.8000000000001819,laugh,laugh
Bed012,me003,chan3,86.579,87.48,0.9010000000000103,laugh,laugh
Bed012,fn050,chan4,444.979,446.176,1.1970000000000027,laugh,laugh
Bed012,me003,chan3,656.5,658.626,2.1259999999999764,laugh,laugh
Bed012,fn050,chan4,860.056,860.679,0.6229999999999336,laugh,laugh
Bed012,fn050,chan4,865.425,866.624,1.1990000000000691,laugh,laugh
Bed012,me003,chan3,865.53,866.463,0.9329999999999928,laugh,laugh
Bed012,me003,chan3,900.061,900.908,0.84699999999998,laugh,breath-laugh
Bed012,me003,chan3,905.084,905.687,0.6030000000000655,laugh,breath-laugh
Bed012,fn050,chan4,908.323,909.111,0.7880000000000109,laugh,laugh
Bed012,fn050,chan4,930.178,930.842,0.6639999999999873,laugh,laugh
Bed012,fn050,chan4,931.299,931.876,0.5769999999999982,laugh,laugh
Bed012,fn050,chan4,932.966,933.671,0.7050000000000409,laugh,laugh
Bed012,fn050,chan4,939.347,941.009,1.6620000000000346,laugh,laugh
Bed012,fn050,chan4,950.437,951.407,0.9700000000000272,laugh,laugh
Bed012,me003,chan3,954.8,955.493,0.6930000000000973,laugh,laugh
Bed012,me012,chan1,969.916,971.075,1.1589999999999918,laugh,laugh
Bed012,fn050,chan4,970.799,972.051,1.2520000000000664,laugh,laugh
Bed012,me003,chan3,980.638,983.14,2.5019999999999527,laugh,laugh
Bed012,me003,chan3,988.29,989.821,1.5310000000000628,laugh,laugh
Bed012,me012,chan1,988.534,989.553,1.0190000000000057,laugh,laugh
Bed012,me003,chan3,1001.509,1002.752,1.2429999999999382,laugh,laugh
Bed012,fn050,chan4,1004.813,1006.027,1.2140000000000557,laugh,laugh
Bed012,me012,chan1,1004.983,1005.795,0.8120000000000118,laugh,laugh
Bed012,me003,chan3,1005.982,1008.488,2.506000000000085,laugh,laugh
Bed012,fn050,chan4,1006.659,1007.878,1.219000000000051,laugh,laugh
Bed012,fn050,chan4,1008.507,1009.572,1.0650000000000546,laugh,laugh
Bed012,fn050,chan4,1043.326,1043.817,0.4909999999999854,laugh,breath-laugh
Bed012,fn050,chan4,1164.608,1165.687,1.0789999999999509,laugh,laugh-breath
Bed012,fn050,chan4,1613.742,1614.809,1.0670000000000073,laugh,laugh
Bed012,me003,chan3,1749.157,1749.789,0.6320000000000618,laugh,laugh-breath
Bed012,me012,chan1,1763.19,1763.963,0.7729999999999109,laugh,laugh
Bed012,fn050,chan4,1937.432,1938.773,1.3409999999998945,laugh,laugh
Bed012,me003,chan3,2022.662,2024.265,1.6030000000000657,laugh,laugh
Bed012,fn050,chan4,2022.963,2023.986,1.0230000000001382,laugh,laugh
Bed012,mn015,chan2,2024.016,2024.66,0.6440000000000055,laugh,laugh
Bed012,me003,chan3,2038.905,2040.003,1.0979999999999563,laugh,laugh
Bed012,fn050,chan4,2050.784,2052.35,1.5659999999998035,laugh,laugh
Bed012,me012,chan1,2051.422,2052.653,1.2309999999997672,laugh,laugh
Bed012,me012,chan1,2058.575,2059.72,1.1449999999999818,laugh,laugh
Bed012,me003,chan3,2063.77,2065.1,1.3299999999999272,laugh,laugh
Bed012,me012,chan1,2073.12,2074.404,1.2840000000001055,laugh,laugh
Bed012,me003,chan3,2121.702,2122.731,1.0289999999999964,laugh,laugh
Bed012,fn050,chan4,2123.082,2123.529,0.4470000000001164,laugh,laugh
Bed012,mn015,chan2,2123.751,2125.034,1.2829999999999018,laugh,laugh
Bed012,me012,chan1,2123.916,2126.349,2.4329999999999927,laugh,laugh
Bed012,fn050,chan4,2124.75,2125.317,0.5670000000000073,laugh,laugh
Bed012,me012,chan1,2155.042,2157.045,2.0030000000001564,laugh,laugh
Bed012,me003,chan3,2179.83,2181.928,2.0979999999999563,laugh,big laugh
Bed012,me012,chan1,2179.981,2183.072,3.0909999999998945,laugh,laugh
Bed012,me012,chan1,2199.195,2200.24,1.044999999999618,laugh,laugh
Bed012,fn050,chan4,2273.965,2275.13,1.1649999999999636,laugh,laugh
Bed012,me003,chan3,2274.07,2275.13,1.0599999999999454,laugh,laugh
Bed012,fn050,chan4,2286.3,2287.407,1.106999999999971,laugh,laugh
Bed012,fn050,chan4,2306.668,2308.1,1.431999999999789,laugh,laugh
Bed012,me012,chan1,2310.316,2311.545,1.2290000000002692,laugh,laugh
Bed012,me003,chan3,2312.414,2314.436,2.0219999999999345,laugh,laugh
Bed012,fn050,chan4,2312.429,2313.569,1.139999999999873,laugh,laugh
Bed012,me012,chan1,2312.452,2313.901,1.4489999999996144,laugh,laugh
Bed012,fn050,chan4,2314.383,2315.401,1.018000000000029,laugh,laugh
Bed012,me003,chan3,2323.208,2325.378,2.1700000000000728,laugh,laugh
Bed012,fn050,chan4,2323.368,2324.86,1.4920000000001892,laugh,laugh
Bed012,me003,chan3,2326.465,2327.704,1.2390000000000327,laugh,laugh
Bed012,mn015,chan2,2327.922,2329.238,1.3159999999998035,laugh,laugh
Bed012,me012,chan1,2328.286,2329.158,0.8719999999998436,laugh,laugh
Bed012,fn050,chan4,2328.549,2329.172,0.6230000000000473,laugh,laugh
Bed012,fn050,chan4,2345.221,2345.636,0.4149999999999636,laugh,laugh
Bed012,fn050,chan4,2365.383,2366.6,1.2170000000000982,laugh,laugh
Bed012,fn050,chan4,2454.533,2454.982,0.4490000000000691,laugh,laugh
Bed012,me003,chan3,2463.575,2466.27,2.695000000000164,laugh,laugh
Bed012,fn050,chan4,2526.231,2526.868,0.6369999999997162,laugh,laugh
Bed012,me012,chan1,2530.046,2530.777,0.7310000000002219,laugh,laugh
Bed012,me012,chan1,2536.292,2537.416,1.124000000000251,laugh,laugh
Bed012,me003,chan3,2536.407,2538.27,1.862999999999829,laugh,laugh
Bed012,fn050,chan4,2543.279,2544.036,0.7570000000000618,laugh,laugh
Bed012,fn050,chan4,2555.156,2557.14,1.983999999999924,laugh,laugh
Bed012,me003,chan3,2555.29,2556.53,1.2400000000002365,laugh,laugh
Bed012,fn050,chan4,2568.848,2569.437,0.5889999999999418,laugh,laugh
Bed012,me012,chan1,2602.299,2602.48,0.18100000000004,laugh,laugh
Bed013,fn050,chan2,0.09,1.28,1.19,laugh,laugh
Bed013,me045,chan4,15.817,16.621,0.8039999999999985,laugh,laugh
Bed013,fn050,chan2,16.36,17.4,1.0399999999999991,laugh,laugh
Bed013,me003,chan1,18.437,20.72,2.2829999999999977,laugh,laugh
Bed013,mn015,chan3,18.57,19.47,0.8999999999999986,laugh,laugh
Bed013,fn050,chan2,18.78,20.1,1.3200000000000005,laugh,laugh
Bed013,me003,chan1,23.82,25.38,1.5599999999999987,laugh,laugh
Bed013,me003,chan1,106.73,107.71,0.9799999999999898,laugh,laugh
Bed013,me003,chan1,116.9,118.197,1.296999999999997,laugh,laugh
Bed013,fn050,chan2,117.29,118.73,1.4399999999999975,laugh,laugh
Bed013,me045,chan4,117.463,118.428,0.9650000000000034,laugh,laugh
Bed013,fn050,chan2,119.372,120.43,1.058000000000007,laugh,laugh
Bed013,me003,chan1,119.444,120.33,0.8859999999999957,laugh,laugh
Bed013,mn015,chan3,120.83,121.42,0.5900000000000034,laugh,laugh
Bed013,fn050,chan2,121.42,122.005,0.5849999999999937,laugh,laugh
Bed013,me003,chan1,126.92,127.83,0.9099999999999966,laugh,laugh
Bed013,fn050,chan2,309.59,312.0,2.410000000000025,laugh,laugh
Bed013,me045,chan4,310.218,314.192,3.9739999999999895,laugh,laugh
Bed013,fn050,chan2,313.71,314.52,0.8100000000000023,laugh,laugh
Bed013,me003,chan1,385.355,386.9,1.544999999999959,laugh,laugh
Bed013,me003,chan1,399.32,400.77,1.4499999999999886,laugh,laugh
Bed013,me045,chan4,399.758,401.74,1.982000000000028,laugh,laugh
Bed013,me003,chan1,518.323,519.115,0.79200000000003,laugh,laugh
Bed013,me003,chan1,527.24,528.268,1.02800000000002,laugh,laugh
Bed013,me045,chan4,530.96,531.86,0.8999999999999773,laugh,laugh
Bed013,me045,chan4,609.802,610.87,1.0679999999999836,laugh,breath-laugh
Bed013,me045,chan4,628.21,629.83,1.6200000000000043,laugh,laugh
Bed013,me003,chan1,663.486,664.84,1.3540000000000418,laugh,laugh
Bed013,fn050,chan2,663.583,664.61,1.0270000000000437,laugh,laugh
Bed013,me045,chan4,663.741,665.034,1.2930000000000064,laugh,breath-laugh
Bed013,fn050,chan2,676.49,677.4,0.9099999999999682,laugh,laugh
Bed013,me045,chan4,696.12,697.027,0.9070000000000392,laugh,laugh
Bed013,me045,chan4,700.92,702.752,1.8319999999999936,laugh,laugh
Bed013,fn050,chan2,701.42,702.81,1.3899999999999864,laugh,laugh
Bed013,me045,chan4,703.147,705.953,2.8059999999999263,laugh,laugh
Bed013,me003,chan1,703.66,705.73,2.07000000000005,laugh,laugh
Bed013,fn050,chan2,704.08,704.91,0.8299999999999272,laugh,laugh
Bed013,me045,chan4,711.283,713.07,1.7870000000000346,laugh,laugh
Bed013,me045,chan4,725.36,726.14,0.7799999999999727,laugh,laugh
Bed013,fn050,chan2,725.67,727.21,1.5400000000000773,laugh,laugh
Bed013,me045,chan4,729.469,730.586,1.1169999999999618,laugh,laugh
Bed013,me003,chan1,729.52,731.54,2.019999999999982,laugh,laugh
Bed013,fn050,chan2,761.43,762.2,0.7700000000000955,laugh,laugh
Bed013,me045,chan4,761.5,762.7,1.2000000000000457,laugh,laugh
Bed013,me045,chan4,789.3,790.417,1.1170000000000757,laugh,laugh
Bed013,mn015,chan3,789.43,790.38,0.9500000000000456,laugh,laugh
Bed013,me003,chan1,791.392,792.587,1.1949999999999363,laugh,laugh
Bed013,me003,chan1,799.844,802.42,2.575999999999908,laugh,laugh
Bed013,fn050,chan2,800.19,801.72,1.5299999999999727,laugh,laugh
Bed013,me045,chan4,825.904,828.129,2.2250000000000227,laugh,laugh
Bed013,fn050,chan2,826.86,828.48,1.6200000000000043,laugh,breath-laugh
Bed013,mn015,chan3,828.02,828.97,0.9500000000000456,laugh,laugh
Bed013,mn015,chan3,830.822,831.499,0.6770000000000209,laugh,laugh
Bed013,me045,chan4,830.83,832.57,1.740000000000009,laugh,laugh
Bed013,me003,chan1,830.851,831.39,0.5389999999999873,laugh,laugh
Bed013,fn050,chan2,831.16,832.29,1.1299999999999957,laugh,laugh
Bed013,fn050,chan2,876.46,877.82,1.3600000000000136,laugh,laugh
Bed013,me045,chan4,878.48,879.14,0.6599999999999682,laugh,laugh
Bed013,me045,chan4,881.984,882.9,0.91599999999994,laugh,laugh
Bed013,fn050,chan2,882.04,883.3,1.259999999999991,laugh,laugh
Bed013,me045,chan4,886.066,887.69,1.6240000000000236,laugh,laugh
Bed013,fn050,chan2,886.82,887.93,1.1099999999999,laugh,laugh
Bed013,me045,chan4,893.76,894.62,0.8600000000000136,laugh,laugh
Bed013,me045,chan4,896.03,899.47,3.4400000000000546,laugh,laugh
Bed013,me045,chan4,901.051,903.751,2.699999999999932,laugh,laugh
Bed013,me045,chan4,906.14,907.19,1.0500000000000682,laugh,laugh
Bed013,mn015,chan3,966.04,966.522,0.4820000000000846,laugh,laugh
Bed013,me003,chan1,1031.949,1032.838,0.8889999999998963,laugh,laugh
Bed013,me045,chan4,1056.29,1058.08,1.7899999999999636,laugh,laugh
Bed013,fn050,chan2,1056.73,1057.79,1.0599999999999454,laugh,laugh
Bed013,me045,chan4,1081.42,1081.959,0.5389999999999873,laugh,laugh
Bed013,me045,chan4,1115.94,1117.11,1.1699999999998454,laugh,laugh
Bed013,me045,chan4,1130.544,1131.476,0.9320000000000164,laugh,laugh
Bed013,me045,chan4,1143.35,1144.45,1.1000000000001364,laugh,laugh
Bed013,me003,chan1,1148.082,1149.89,1.8079999999999927,laugh,laugh
Bed013,me045,chan4,1148.41,1149.31,0.8999999999998636,laugh,laugh
Bed013,me045,chan4,1151.161,1151.678,0.5170000000000528,laugh,laugh
Bed013,fn050,chan2,1153.468,1154.091,0.6229999999998199,laugh,laugh
Bed013,me045,chan4,1158.68,1160.1,1.4199999999998454,laugh,laugh
Bed013,me003,chan1,1180.46,1181.56,1.099999999999909,laugh,laugh
Bed013,fn050,chan2,1180.945,1182.594,1.6490000000001146,laugh,laugh
Bed013,me045,chan4,1185.29,1187.19,1.900000000000091,laugh,laugh
Bed013,me003,chan1,1185.49,1187.94,2.450000000000045,laugh,laugh
Bed013,me003,chan1,1189.93,1192.67,2.740000000000009,laugh,laugh
Bed013,me045,chan4,1190.328,1193.92,3.5920000000000982,laugh,laugh
Bed013,fn050,chan2,1190.35,1191.94,1.5900000000001455,laugh,laugh
Bed013,me003,chan1,1209.46,1210.29,0.8299999999999272,laugh,laugh-breath
Bed013,fn050,chan2,1247.11,1248.04,0.9300000000000636,laugh,laugh
Bed013,mn015,chan3,1252.11,1253.019,0.9090000000001056,laugh,laugh
Bed013,fn050,chan2,1252.57,1253.61,1.0399999999999636,laugh,laugh
Bed013,me045,chan4,1293.871,1294.411,0.5399999999999636,laugh,laugh
Bed013,me045,chan4,1348.024,1348.822,0.7980000000000018,laugh,laugh
Bed013,me045,chan4,1384.18,1384.792,0.6119999999998527,laugh,breath-laugh
Bed013,fe004,chan0,1449.62,1450.49,0.8700000000001182,laugh,laugh
Bed013,me045,chan4,1449.86,1450.67,0.8100000000001728,laugh,laugh
Bed013,me045,chan4,1452.92,1453.76,0.8399999999999181,laugh,laugh
Bed013,fe004,chan0,1453.27,1454.94,1.6700000000000728,laugh,laugh
Bed013,me045,chan4,1479.38,1480.719,1.3389999999999418,laugh,laugh
Bed013,fn050,chan2,1481.552,1482.675,1.1230000000000473,laugh,laugh
Bed013,me003,chan1,1481.6,1482.33,0.7300000000000182,laugh,laugh
Bed013,me003,chan1,1483.71,1487.28,3.5699999999999363,laugh,laugh
Bed013,fe004,chan0,1483.91,1487.94,4.029999999999973,laugh,laugh
Bed013,me003,chan1,1496.68,1498.7,2.019999999999982,laugh,laugh
Bed013,fe004,chan0,1499.544,1501.59,2.0459999999998217,laugh,laugh
Bed013,me045,chan4,1505.748,1507.0,1.2519999999999527,laugh,laugh
Bed013,me045,chan4,1522.21,1523.09,0.8799999999998818,laugh,laugh
Bed013,fe004,chan0,1526.79,1529.2,2.410000000000082,laugh,laugh
Bed013,mn015,chan3,1527.058,1529.62,2.561999999999898,laugh,laugh
Bed013,me003,chan1,1527.66,1528.63,0.9700000000000272,laugh,laugh
Bed013,me003,chan1,1528.87,1530.6,1.7300000000000182,laugh,laugh
Bed013,fe004,chan0,1529.65,1531.968,2.317999999999984,laugh,laugh
Bed013,me045,chan4,1534.09,1539.058,4.968000000000075,laugh,laugh
Bed013,me003,chan1,1547.92,1549.01,1.089999999999918,laugh,breath-laugh
Bed013,fe004,chan0,1548.282,1549.299,1.0170000000000528,laugh,laugh
Bed013,fe004,chan0,1554.131,1555.42,1.2889999999999873,laugh,laugh
Bed013,mn015,chan3,1556.24,1556.983,0.7429999999999382,laugh,laugh
Bed013,fn050,chan2,1556.79,1558.07,1.2799999999999727,laugh,laugh
Bed013,me003,chan1,1557.23,1558.69,1.4600000000000364,laugh,laugh
Bed013,me045,chan4,1565.05,1565.96,0.910000000000082,laugh,laugh
Bed013,fn050,chan2,1565.38,1566.46,1.0799999999999272,laugh,laugh
Bed013,mn015,chan3,1575.032,1576.317,1.285000000000082,laugh,laugh
Bed013,me003,chan1,1580.02,1581.76,1.740000000000009,laugh,laugh
Bed013,fn050,chan2,1580.8,1581.78,0.9800000000000182,laugh,laugh
Bed013,me003,chan1,1583.99,1585.87,1.8799999999998815,laugh,laugh
Bed013,me045,chan4,1584.29,1585.58,1.2899999999999636,laugh,laugh
Bed013,fn050,chan2,1586.56,1587.41,0.8500000000001364,laugh,laugh
Bed013,fn050,chan2,1605.03,1606.09,1.0599999999999454,laugh,laugh
Bed013,mn015,chan3,1611.121,1612.028,0.9069999999999254,laugh,laugh
Bed013,fn050,chan2,1611.43,1613.79,2.3599999999999,laugh,laugh
Bed013,me045,chan4,1617.78,1618.71,0.9300000000000636,laugh,laugh
Bed013,fn050,chan2,1618.44,1619.54,1.099999999999909,laugh,laugh
Bed013,mn015,chan3,1625.54,1626.54,1.0,laugh,laugh
Bed013,fn050,chan2,1631.65,1632.53,0.8799999999998818,laugh,laugh
Bed013,me003,chan1,1664.15,1665.72,1.5699999999999363,laugh,laugh
Bed013,mn015,chan3,1664.4,1666.583,2.1829999999999927,laugh,laugh
Bed013,me003,chan1,1666.07,1667.72,1.650000000000091,laugh,laugh
Bed013,fn050,chan2,1668.8,1669.88,1.0800000000001546,laugh,laugh
Bed013,fn050,chan2,1812.86,1816.166,3.30600000000004,laugh,laugh
Bed013,fe004,chan0,1813.12,1815.02,1.900000000000091,laugh,laugh
Bed013,me045,chan4,1832.761,1834.96,2.199000000000069,laugh,laugh
Bed013,mn015,chan3,1851.209,1852.953,1.7439999999999145,laugh,laugh
Bed013,me045,chan4,1851.286,1852.699,1.413000000000011,laugh,laugh
Bed013,fn050,chan2,1851.88,1853.21,1.3299999999999272,laugh,laugh
Bed013,me045,chan4,1854.194,1855.094,0.900000000000091,laugh,laugh
Bed013,me045,chan4,1879.08,1880.02,0.9400000000000546,laugh,laugh
Bed013,me003,chan1,1888.82,1891.34,2.519999999999982,laugh,laugh
Bed013,me045,chan4,1889.035,1890.17,1.134999999999991,laugh,laugh
Bed013,me003,chan1,1892.5,1894.48,1.9800000000000184,laugh,laugh
Bed013,fe004,chan0,1902.83,1904.96,2.130000000000109,laugh,laugh
Bed013,me045,chan4,1904.447,1905.079,0.6320000000000618,laugh,laugh
Bed013,me003,chan1,1904.898,1905.58,0.6820000000000164,laugh,laugh
Bed013,me045,chan4,1906.273,1907.478,1.2050000000001546,laugh,laugh
Bed013,me045,chan4,1908.15,1909.06,0.9099999999998544,laugh,laugh
Bed013,me003,chan1,1908.52,1909.53,1.009999999999991,laugh,laugh
Bed013,fe004,chan0,1914.82,1918.82,4.0,laugh,laugh
Bed013,me003,chan1,1915.01,1916.42,1.410000000000082,laugh,laugh
Bed013,fn050,chan2,1915.738,1916.93,1.1920000000000073,laugh,laugh
